id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	duration_h	in_range_h	in_range_percent	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	pool_id	pool_symbol
54499	42500	43500	1000	228108495210183319817	21591148408485976238267	19335.07	129.01	20.02	243.53	1	1	100	0.00	70.0905	77.4616	7.3711	73.7761	0xb05558258d079E389aF967E66A26C186D2994662	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
44165	43400	43500	100	5281700682348757403	173071510478582766159	271.19	127.75	1413.23	17194.32	2	2	100	0.04	76.6909	77.4616	0.7707	77.0763	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
332570	49300	49800	500	156223763330306259638	14736199918152042151936	13214.48	125.93	28.59	347.84	11	11	100	0.00	138.3454	145.4382	7.0928	141.8918	0x4c9F0dF5bFDc1Fa051E7F3D65f284D001C30Bbc8	1	-887272	887272	0	0	2	2	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
101275	51900	52000	100	46424952631002229789	1204167345215360376927	2212.45	125.61	170.33	2072.31	5	5	100	0.00	179.4220	181.2251	1.8031	180.3236	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
345404	-82700	-82500	200	17863209755735991982954	11230991014429017592	29701.15	125.21	12.65	153.87	9	9	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
201909	48300	48700	400	659622119650155560960	29081192976099097808580	37900.13	124.21	9.83	119.62	1	1	100	0.15	125.1807	130.2892	5.1085	127.7350	0x7d86a61e66419dC7F48cC3B324f30395Eca72558	1	-887272	887272	0	0	1	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
208413	49400	49600	200	118539517313436649418	18831359428267976331306	14157.79	124.19	26.32	320.18	12	12	100	0.04	139.7357	142.5584	2.8227	141.1471	0xB061422B98400f002D3091a776E3e35822d6cf66	1	-887272	887272	0	0	1	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
363438	-82800	-82600	200	17279759987611673483747	11155845222822417593	29256.07	120.68	12.37	150.56	9	9	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
48687	43500	43600	100	49924714552817598474	6733543345915081886035	5316.08	120.60	68.06	828.07	3	3	100	0.00	77.4616	78.2401	0.7785	77.8508	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
339762	260700	274600	13900	1149435	501666434798325062	1994.68	120.37	8.23	100.12	522	521.7083333333334	100	0.54	209648171090.0230	841647478177.9351	631999307087.9121	525647824633.9790	0xCAfc58De1E6A071790eFbB6B83b35397023E1544	0	0	0	0	0	0	0	0	0x6b19c48449ce9de4254a883749257be5da660bfb	WBTC/WETH
157606	198300	200200	1900	13601534695	22370747066647424204	53868.88	120.17	6.69	81.42	11	11	100	0.02	408911196.1452	494471002.2325	85559806.0872	451691099.1888	0x785724192FA1a4315D1593DEF2427a46bb7a38ef	0	0	0	0	0	0	0	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
360973	-82650	-82450	200	24566106148741440707923	9246948910780424667	29689.11	119.83	12.11	147.32	7	7	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
353871	-83000	-82800	200	25696019942352478113526	8802467643802659889	29489.03	119.48	12.15	147.88	8	8	100	0.02	0.0002	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
284321	-81950	-81750	200	26335348060858168034137	11376589775137722396	34461.93	118.82	10.34	125.85	4	3	75	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
147628	50300	50400	100	41699969453085338659	1637296819657767732661	2287.34	118.35	155.23	1888.62	7	7	100	0.00	152.8946	154.4311	1.5365	153.6628	0xb1E4A2686A58fed058E0A4741A31aae56C20CD87	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
314222	-82550	-82350	200	29379069547218886802619	8979007334086266808	31762.50	118.25	11.17	135.89	6	6	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
262651	50300	50800	500	126763435211595958732	26371598306183306525722	18506.25	117.85	19.10	232.43	10	10	100	0.01	152.8946	160.7332	7.8387	156.8139	0x4c9F0dF5bFDc1Fa051E7F3D65f284D001C30Bbc8	1	-887272	887272	0	0	2	2	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
133868	49600	49800	200	175491119153389606717	3061199812408292640171	7558.32	117.52	46.65	567.53	5	5	100	0.21	142.5584	145.4382	2.8797	143.9983	0xcFba021139c6EA743483D49b73146CbED493e3b2	1	-887272	887272	0	0	0	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
203593	49200	50100	900	65262346505752796817	9328264796305711137615	7233.34	117.24	48.62	591.59	1	1	100	0.04	136.9689	149.8672	12.8983	143.4181	0xb05558258d079E389aF967E66A26C186D2994662	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
230933	48100	48400	300	204141884841799118932	17437714419721051710888	16285.74	115.43	21.26	258.70	5	5	100	0.02	122.7021	126.4388	3.7366	124.5704	0x4c9F0dF5bFDc1Fa051E7F3D65f284D001C30Bbc8	1	-887272	887272	0	0	1	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
220745	49800	49900	100	222524743168737632671	20718081938494825851185	18675.72	115.39	18.54	225.53	14	7	50	0.02	145.4382	146.8998	1.4616	146.1690	0xb1E4A2686A58fed058E0A4741A31aae56C20CD87	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
225368	49400	49500	100	194006546702952615469	26037008681084326308908	20588.30	115.16	16.78	204.17	10	10	100	0.05	139.7357	141.1400	1.4043	140.4379	0xb1E4A2686A58fed058E0A4741A31aae56C20CD87	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
272023	-83350	-83200	150	33402080888063872407751	11727782585279828333	38846.51	114.55	8.85	107.63	4	4	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	1	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
166904	-81600	-79650	1950	17048650733075448462875	12168969413818701091	30956.98	114.15	3.69	44.86	62	62	100	0.12	0.0003	0.0003	0.0001	0.0003	0x8D11ceb5f689483aa27960487a90DB51Ff7Ac529	1	-887272	887272	0	0	26	12	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
92572	53300	53400	100	35456627207351349180	26945090051700848960647	15743.46	111.78	21.30	259.16	1	1	100	0.33	206.3830	208.4570	2.0741	207.4200	0x73E9f22012883e19521AA8060B0603D708BF4390	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
202509	49100	49500	400	542151818588380200624	34670278722915408342312	36965.36	111.44	09.04	110.04	2	2	100	0.33	135.6061	141.1400	5.5339	138.3731	0x7d86a61e66419dC7F48cC3B324f30395Eca72558	1	-887272	887272	0	0	1	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
238112	-84550	-83750	800	13027752566250098444562	2119944585240629326	10733.64	110.01	15.37	187.05	38	38	100	0.00	0.0002	0.0002	0.0000	0.0002	0x06e08BF99939D5f7B1Bb740994C44714aAe1eD2A	0	0	0	0	0	8	7	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
220572	-84400	-81300	3100	2775181541699446790228	584049948269149506	2524.91	109.54	7.23	87.97	425	425	100	0.21	0.0002	0.0003	0.0001	0.0003	0x4500720c4E0E29aB62e13e8526Cce1887c789347	0	0	0	0	0	0	0	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
299925	-81900	-81700	200	17550013276249265208920	13549689358062149270	33708.50	109.37	9.73	118.43	5	5	100	0.01	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
292038	50100	51000	900	61872624756661882210	11467111183908842390564	8274.25	107.67	13.01	158.32	58	58	100	0.18	149.8672	163.9801	14.1129	156.9236	0xb05558258d079E389aF967E66A26C186D2994662	1	-887272	887272	0	0	4	4	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
204126	199300	199700	400	8683335898	11956322921460710425	30204.72	104.64	10.39	126.45	13	13	100	0.03	451914502.6277	470356542.6974	18442040.0697	461135522.6625	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
66867	50100	50300	200	23869983282336802348	14327472561575683573965	8540.06	104.47	36.70	446.48	5	5	100	0.04	149.8672	152.8946	3.0274	151.3809	0x44e19e5Bfb18b4c0110146a733746DF3C5c669d7	1	-887272	887272	0	0	1	0	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
148168	50300	50400	100	17240141221937485817	2938179233488678285453	2166.75	104.46	144.63	1759.71	4	4	100	0.00	152.8946	154.4311	1.5365	153.6628	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
166336	198500	199800	1300	32772706353	13517085704725763148	57103.46	102.92	5.41	65.78	1	1	100	0.00	417171333.1156	475083467.0147	57912133.8991	446127400.0651	0x785724192FA1a4315D1593DEF2427a46bb7a38ef	0	0	0	0	0	0	0	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
44163	43400	43500	100	21147476839873417218	692963494072923373951	1085.81	102.64	283.58	3450.25	4	4	100	0.01	76.6909	77.4616	0.7707	77.0763	0x44e19e5Bfb18b4c0110146a733746DF3C5c669d7	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
670654	-81600	-80400	1200	3568168423935613698691	1257996497374206398	4159.09	101.87	5.65	68.77	290	234	81	0.07	0.0003	0.0003	0.0000	0.0003	0x0478725dEab7BbFf372aD98e0aE2cbB92b6E2910	0	0	0	0	0	12	11	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
129913	-82100	-80700	1400	14496403177747276027888	16198033190917466652	36854.05	100.86	4.11	49.95	40	40	100	0.08	0.0003	0.0003	0.0000	0.0003	0x8D11ceb5f689483aa27960487a90DB51Ff7Ac529	1	-887272	887272	0	0	22	5	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
106104	50700	51400	700	75728462331738483977	13359186609478265995264	9762.22	100.38	30.85	375.29	23	23	100	0.06	159.1340	170.6719	11.5379	164.9029	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	3	3	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
293716	-82150	-81950	200	32370714232119935203749	9280268659377718262	33893.33	100.03	8.85	107.72	5	5	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
133585	-82900	-80400	2500	27597543582350827293191	12535005275306697062	37217.31	99.72	2.68	32.60	69	69	100	0.01	0.0003	0.0003	0.0001	0.0003	0x8fe391f986d23B824dD9910b25Bd8f39d51d7bAE	0	0	0	0	0	25	24	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
303184	200600	201000	400	2643354929	2774100398282408430	7636.74	99.51	13.03	158.53	72	72	100	0.00	514649717.4174	535651899.5896	21002182.1722	525150808.5035	0xa58573e68F4179F6b1e66c6fcf31a5A77951a6c5	1	-887272	887272	50	50	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
671417	202000	202500	500	2968696954	1828622791176988520	6260.22	98.45	23.59	287.00	41	41	100	0.00	591983941.9086	622334051.9139	30350110.0053	607158996.9113	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	887272	25	25	2	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
203795	49500	50300	800	117555110003440582161	17333426262355248047649	13315.78	98.36	11.08	134.81	27	27	100	0.01	141.1400	152.8946	11.7545	147.0173	0xEB9f0e1c46CF254cAB9bE3AE1649900123B06Ed1	1	-887272	887272	0	0	3	4	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
266936	-83650	-83500	150	7416726595179394732110	2231927194508577919	7955.75	97.93	36.93	449.30	9	9	100	0.00	0.0002	0.0002	0.0000	0.0002	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	1	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
325936	-82850	-82650	200	30774192870729247317834	8641565435380168168	31895.91	97.84	9.20	111.97	5	5	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
61384	46500	47100	600	88953654026638614944	8635156816174037682930	7656.28	97.51	38.21	464.87	9	9	100	0.85	104.5607	111.0260	6.4653	107.7933	0x44e19e5Bfb18b4c0110146a733746DF3C5c669d7	1	-887272	887272	0	0	3	2	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
133796	49600	49700	100	33592285256288673490	6054276969499849294557	4399.69	97.47	66.46	808.59	7	7	100	0.02	142.5584	143.9911	1.4327	143.2748	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
148619	197300	198900	1600	5241814395	26951413434679081885	53754.36	97.39	5.44	66.13	24	24	100	0.00	370000000.7981	434195549.8568	64195549.0587	402097775.3274	0x785724192FA1a4315D1593DEF2427a46bb7a38ef	0	0	0	0	0	8	7	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
328980	-82650	-82450	200	31118177026709966663237	8740577785299008328	32256.79	97.28	09.05	110.07	5	5	100	0.00	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
54446	43000	43100	100	55849922489227974960	848634744311995336222	2337.61	97.21	124.76	1517.90	3	3	100	0.07	73.6840	74.4244	0.7405	74.0542	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	1	-887272	887272	0	0	0	0	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
88506	53100	53900	800	101716879300096797787	24396354332327332246596	16596.80	96.98	17.53	213.28	9	9	100	0.53	202.2965	219.1443	16.8478	210.7204	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	4	3	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
239536	1	4	3	52739531547	56716744577	109456.28	96.65	0.06	0.67	1143	515	45	0.00	1.2001	1.2004	0.0003	1.2003	0x3212dfcEb8D1858b872012d23132C3C71fb8E296	0	0	0	0	0	0	0	0	0x9053fe060f412ad5677f934f89e07524343ee8e7	USDC.e/USDT
494392	-82450	-81850	600	24183968243216571305002	6705845937904818321	24912.21	96.34	11.60	141.15	14	14	100	0.02	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	6	5	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
148554	49000	52000	3000	157258992110769113466	19989543014882094843765	16086.12	96.32	5.99	72.85	72	72	100	0.00	134.2569	181.2251	46.9682	157.7410	0x63eAf0c0544c99d9DBDF550659Ef32d3664Aa567	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
101731	51800	52400	600	263767746658778943674	13157182461500223013348	15980.66	95.57	17.94	218.27	8	8	100	0.07	177.6368	188.6207	10.9839	183.1287	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	1	4	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
259499	49900	51100	1200	68351082110483403081	12090858390318254578498	8829.08	95.24	0.70	8.56	1087	363	33	8.46	146.8998	165.6280	18.7283	156.2639	0xb05558258d079E389aF967E66A26C186D2994662	1	-887272	887272	0	0	7	4	300	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
342093	200100	200600	500	4326889419	1889314546577480242	7727.66	94.47	9.17	111.55	92	92	100	0.00	489551178.3132	514649717.4174	25098539.1042	502100447.8653	0xd1f7317CdEFe7F702033CA46dBAE418e95e2154b	1	-887272	887272	25	25	2	2	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
178135	50100	50400	300	58192455963539326279	15624247503174092372203	10395.27	93.97	13.56	164.97	33	33	100	0.05	149.8672	154.4311	4.5639	152.1491	0x3212dfcEb8D1858b872012d23132C3C71fb8E296	1	-887272	887272	0	0	1	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
219478	-83500	-82000	1500	30353576783742191909102	9045628569631168125	32399.88	93.21	8.63	105.01	22	22	100	0.04	0.0002	0.0003	0.0000	0.0003	0x57734769C21B8d8215e9FFE3B6483D9E6c0e4E7a	0	0	0	0	0	0	0	0	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
213522	198900	199300	400	8859925775	11373619244370945652	29332.44	93.14	9.53	115.90	8	8	100	0.01	434195549.8568	451914502.6277	17718952.7709	443055026.2422	0x6B827564e08449149e91AF0D7a4cF7F5F0ACB3A0	1	-887272	887272	0	0	2	1	100	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
315527	200100	201100	1000	12427618228	8045184649628230127	26908.95	92.93	5.18	63.03	42	42	100	0.00	489551178.3132	541035020.1799	51483841.8667	515293099.2466	0x8fe391f986d23B824dD9910b25Bd8f39d51d7bAE	0	0	0	0	0	0	0	0	0x6fb30f3fcb864d49cdff15061ed5c6adfee40b40	USDC.e/WETH
382231	-82050	-81150	900	24727124299377493938866	8560261701890947870	28538.57	92.25	4.85	58.99	27	27	100	0.02	0.0003	0.0003	0.0000	0.0003	0x336e7e9BbA73FA2018Afb867332a0D62Bbc3C087	1	-887272	887272	0	0	9	8	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
132249	49900	50100	200	142804883523077141901	8270284465186695407965	9271.34	92.24	29.85	363.14	2	2	100	0.01	146.8998	149.8672	2.9674	148.3835	0xcFba021139c6EA743483D49b73146CbED493e3b2	1	-887272	887272	0	0	0	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
98928	51700	51800	100	22913944674074896051	10904854802722248032349	6659.68	91.90	41.40	503.67	4	4	100	0.02	175.8694	177.6368	1.7674	176.7531	0x44FdbDF7bdDE9E83c74B076B775f1fA40E6CA797	0	0	0	0	0	0	0	0	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
438977	-82400	-82000	400	19646456798256603211839	8002842012170808521	24837.38	91.38	11.04	134.29	10	10	100	0.03	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	4	3	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
317020	-82700	-82500	200	22169357264472316559303	11352940393094514752	32207.22	91.12	8.49	103.26	4	4	100	0.01	0.0003	0.0003	0.0000	0.0003	0x8eBd71AdEF20291B02E9748dC5fdfcb1e3137570	1	-887272	887272	0	0	2	1	100	0xb6d9b069f6b96a507243d501d1a23b3fccfc85d3	wS/WETH
93847	51400	53000	1600	75380262506244652764	14912482223179879505676	10589.29	90.69	25.69	312.59	17	17	100	0.01	170.6719	200.2837	29.6118	185.4778	0x4E48c049FFa6e9606d06d4034F9f561Ab3225d22	1	-887272	887272	0	0	8	7	50	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
60429	45900	46700	800	143378369351786086494	18003321013886120886272	14546.48	90.69	18.70	227.56	1	1	100	0.13	98.4718	106.6728	8.2010	102.5723	0xb05558258d079E389aF967E66A26C186D2994662	1	-887272	887272	0	0	4	3	1000	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
242346	46700	47000	300	155523263826403547429	18092766909696043996918	15003.45	90.28	18.05	219.63	1	1	100	0.15	106.6728	109.9213	3.2485	108.2971	0x4c9F0dF5bFDc1Fa051E7F3D65f284D001C30Bbc8	1	-887272	887272	0	0	1	1	100	0x66af3655e14a045f1742b3c9544553ef7915ed35	SHADOW/stS
